Name,Birthdate,Age,Score,Is_Passed,Category,Complex_Number
Bob,1997-10-17,32,95.76,False,D,(1.5576085956899006+8.251902487408513j)
Charlie,1997-10-18,61,48.03,True,A,(2.80235437831937+4.978266204118576j)
David,1997-10-19,52,33.14,True,A,(7.764654031429414+5.048204399863323j)
Eve,1997-10-20,33,59.04,True,C,(9.042612142150137+7.003887270453052j)
Alice,1997-10-21,31,21.28,False,D,(4.297807831695539+1.0149464498671992j)
Bob,1997-10-22,29,1.42,False,B,(2.6029537187519143+7.8163325855706765j)
Charlie,1997-10-23,63,68.41,True,A,(6.321364667521704+4.922125962774048j)
David,1997-10-24,43,42.83,True,A,(9.93608221824614+9.527214445835469j)
Eve,1997-10-25,68,95.0,True,A,(1.2091133306644921+3.0812853936096407j)
Alice,1997-10-26,38,52.35,False,B,(1.841278267075249+8.633861873106863j)
Bob,1997-10-27,24,45.11,True,D,(9.479696591162252+5.548862635179568j)
Charlie,1997-10-28,46,52.2,True,A,(4.533730282283714+5.525305014242159j)
David,1997-10-29,51,4.81,False,C,(2.1648025869378307+9.265606477639686j)
Eve,1997-10-30,30,74.11,False,A,(2.627612076868965+5.106780426187013j)
Alice,1997-10-31,55,6.63,True,A,(7.660671220354362+7.994563363678983j)
Bob,1997-11-01,21,62.5,False,D,(8.293825421569702+6.014488714761349j)
Charlie,1997-11-02,39,98.0,True,D,(1.8196181628451225+8.635690060749788j)
David,1997-11-03,24,26.7,True,D,(1.4428749405492125+9.156540503461121j)
Eve,1997-11-04,58,9.11,False,C,(8.039785930277834+5.034916343760075j)
Alice,1997-11-05,33,70.05,False,A,(4.609072861693276+7.976946040138894j)
Bob,1997-11-06,60,68.14,False,D,(5.7150597834227455+6.858294660698234j)
Charlie,1997-11-07,65,67.57,False,C,(8.297673772289315+9.613122306755585j)
David,1997-11-08,68,64.7,False,C,(7.799866663103199+4.872999724321697j)
Eve,1997-11-09,62,9.16,False,A,(8.701707401625786+2.409539100375212j)
Alice,1997-11-10,64,45.13,True,B,(7.403684197356746+2.33783596922375j)
Bob,1997-11-11,63,80.57,True,B,(5.474024677233047+7.87131395597002j)
Charlie,1997-11-12,25,40.03,False,D,(9.284121825833724+5.006210017091153j)
David,1997-11-13,49,62.18,True,A,(2.0175481231092656+3.8846860026661263j)
Eve,1997-11-14,18,36.75,True,C,(1.412456695299501+9.822868158024749j)
Alice,1997-11-15,51,81.54,True,B,(7.031931221361546+2.3458951483097357j)
Bob,1997-11-16,62,73.11,True,B,(6.322563663626704+4.382572190761939j)
Charlie,1997-11-17,24,39.7,False,D,(1.9548530929099477+8.325592029679507j)
David,1997-11-18,19,27.28,True,A,(2.5188424225678023+1.8511813426869335j)
Eve,1997-11-19,23,26.73,True,A,(7.360206619490247+4.451314517827459j)
Alice,1997-11-20,67,51.2,False,D,(1.3709626573888112+9.937886052687302j)
Bob,1997-11-21,21,8.82,False,C,(1.9265990320008664+1.7474826013320057j)
Charlie,1997-11-22,40,75.16,False,C,(7.229662923751599+2.510537743144964j)
David,1997-11-23,21,54.27,True,A,(9.1322526615716+3.644927063080557j)
Eve,1997-11-24,46,17.81,True,A,(8.54967502144674+8.048285345245938j)
Alice,1997-11-25,28,11.03,True,C,(1.5144490085624869+9.936257070886164j)
Bob,1997-11-26,32,19.92,True,A,(3.9732246605305654+4.096441485946315j)
Charlie,1997-11-27,39,89.04,False,D,(8.681543959605891+6.241121761868887j)
David,1997-11-28,27,37.28,False,D,(8.688606893928863+7.880470699936331j)
Eve,1997-11-29,24,71.88,True,A,(6.711125280400771+5.858045138828013j)
Alice,1997-11-30,43,92.51,True,B,(7.9861883727874865+2.6493280514684137j)
Bob,1997-12-01,29,9.46,False,B,(8.57395732594242+3.13252957532732j)
Charlie,1997-12-02,61,18.35,True,B,(6.689886984884261+3.947178185918334j)
David,1997-12-03,29,43.15,False,D,(4.3278270021235485+3.0412746165240665j)
Eve,1997-12-04,31,33.05,False,A,(3.2636233346839494+2.9610231300511765j)
Alice,1997-12-05,50,12.3,True,A,(3.9307720560291624+3.888557621732291j)
Bob,1997-12-06,41,19.81,True,D,(3.9989810085059045+7.766152071004237j)
Charlie,1997-12-07,47,57.75,True,D,(8.558666826143572+3.6452560487285015j)
David,1997-12-08,49,64.44,False,B,(9.582397981530189+3.1943193581281095j)
Eve,1997-12-09,50,27.21,True,B,(3.2125305003701166+4.128012571276576j)
Alice,1997-12-10,24,57.99,False,A,(8.431210563124047+1.6453115521422057j)
Bob,1997-12-11,58,72.6,True,A,(9.128315065559411+7.734320550889193j)
Charlie,1997-12-12,45,63.16,True,B,(8.350377366424699+3.7628132879241463j)
David,1997-12-13,30,42.67,True,C,(9.703224557428825+2.7630340665171302j)
Eve,1997-12-14,44,78.8,False,A,(5.334626323908794+7.609018820574136j)
Alice,1997-12-15,22,5.42,True,A,(9.089480619926125+6.753197627607412j)
Bob,1997-12-16,21,92.47,True,D,(8.018032785693848+6.253942720883196j)
Charlie,1997-12-17,20,14.12,True,A,(9.919280871444753+2.684516060243067j)
David,1997-12-18,18,65.74,False,B,(6.224894880609966+4.0070630751848215j)
Eve,1997-12-19,31,76.58,False,A,(8.02373310297997+1.707221422053519j)
Alice,1997-12-20,64,37.27,True,A,(2.378787849031141+3.0467452717994843j)
Bob,1997-12-21,26,36.27,True,B,(3.466484947028756+4.942340828845348j)
Charlie,1997-12-22,61,14.0,True,C,(4.757615349195981+4.189580186611813j)
David,1997-12-23,36,75.08,False,A,(2.442561066258051+8.229749492321627j)
Eve,1997-12-24,46,45.14,False,B,(2.303556288789256+5.513829496957342j)
Alice,1997-12-25,68,59.58,True,C,(6.510272664350284+1.21372970991036j)
Bob,1997-12-26,29,11.31,False,C,(5.262154769154276+9.566507529031169j)
Charlie,1997-12-27,41,1.91,False,D,(1.8478019515610145+4.025382266963988j)
David,1997-12-28,51,91.45,True,D,(4.787329940872009+3.7478690031165613j)
Eve,1997-12-29,48,80.9,True,C,(1.4788905052904502+4.358248502088707j)
Alice,1997-12-30,35,10.29,True,A,(9.572679381836044+9.816683413493864j)
Bob,1997-12-31,28,43.74,True,D,(6.965660374367408+6.172870477281135j)
Charlie,1998-01-01,63,67.62,False,D,(3.5465774731396356+4.694372190544383j)
David,1998-01-02,58,95.59,False,A,(7.972096915827621+7.079090895056886j)
Eve,1998-01-03,29,22.84,False,B,(5.090336338972669+4.313284312775341j)
Alice,1998-01-04,40,36.89,False,A,(2.7737769142618167+4.459796365955384j)
Bob,1998-01-05,67,17.48,False,A,(6.015684510500098+6.329288327845176j)
Charlie,1998-01-06,63,13.88,True,B,(2.7506233839504537+9.075314962366j)
David,1998-01-07,69,36.69,True,A,(7.6380680278262325+5.554201252838383j)
Eve,1998-01-08,20,67.71,True,C,(6.00342907139869+5.510451326082083j)
Alice,1998-01-09,32,97.31,True,D,(9.914016224221733+9.361960278242154j)
Bob,1998-01-10,63,51.45,False,C,(7.28384520645074+8.023607716782585j)
Charlie,1998-01-11,41,51.04,False,C,(6.930126083059706+1.3585068264282631j)
David,1998-01-12,61,0.68,False,D,(8.100101981509344+9.250576958981574j)
Eve,1998-01-13,28,31.92,True,D,(7.674366478861019+5.5012406285836235j)
Alice,1998-01-14,36,28.4,True,A,(8.841073271887772+1.809932675788286j)
Bob,1998-01-15,24,48.63,False,C,(8.035416894456866+7.822013340884149j)
Charlie,1998-01-16,49,22.27,False,A,(6.449017660918365+8.958319498756943j)
David,1998-01-17,34,32.55,False,C,(4.7664015914098155+6.384367477610087j)
Eve,1998-01-18,20,78.77,False,C,(9.216028759066944+8.876055481729905j)
Alice,1998-01-19,58,76.72,True,A,(6.626427117699157+7.754831911434454j)
Bob,1998-01-20,30,99.32,True,B,(9.821486244213334+4.746575402768786j)
Charlie,1998-01-21,28,95.23,False,B,(4.526727293997599+6.094861390829478j)
David,1998-01-22,42,11.17,True,C,(9.140990332473862+6.104841501605664j)
Eve,1998-01-23,59,70.34,True,D,(1.7137796253087938+1.7138016361436335j)
Alice,1998-01-24,67,94.85,True,B,(9.278508778655986+4.356510661988394j)
Bob,1998-01-25,68,62.25,True,B,(7.283896195392065+5.918299702473473j)
Charlie,1998-01-26,41,60.87,True,A,(2.693625289430101+4.663757741953987j)
David,1998-01-27,42,74.01,False,C,(4.620621206553343+5.146908026528902j)
Eve,1998-01-28,57,8.64,False,D,(2.722130527488329+1.3035329533386988j)
Alice,1998-01-29,29,70.87,False,B,(9.599838428877865+4.599528768383243j)
Bob,1998-01-30,45,96.45,False,C,(7.354049337473293+8.111380676613717j)
Charlie,1998-01-31,42,9.09,False,D,(1.2158766056396526+4.736962021561885j)
David,1998-02-01,62,75.55,True,D,(2.503781682079667+3.8764451750094113j)
Eve,1998-02-02,23,96.98,True,D,(5.512044810396678+4.993640133749992j)
Alice,1998-02-03,53,45.84,False,B,(1.8572967707929382+7.650520342700789j)
Bob,1998-02-04,23,36.76,True,D,(3.9646895658966477+2.713708876441296j)
Charlie,1998-02-05,25,44.17,True,D,(9.323661939125142+9.333743240992439j)
David,1998-02-06,37,50.05,False,B,(6.339023667642875+6.358917420111496j)
Eve,1998-02-07,41,39.16,False,B,(3.947248547926506+1.3371815165506677j)
Alice,1998-02-08,22,50.35,True,B,(8.191793047638537+2.1531667821469975j)
Bob,1998-02-09,65,63.45,True,D,(8.032177440943283+6.969384508064421j)
Charlie,1998-02-10,46,82.09,False,B,(2.2356973227764128+4.524237929715986j)
David,1998-02-11,29,68.93,False,B,(5.175626452416092+8.188241363470937j)
Eve,1998-02-12,69,8.62,False,D,(8.355876625179828+3.993957405568098j)
Alice,1998-02-13,22,91.15,False,B,(7.8029277506515+8.772053564242118j)
Bob,1998-02-14,18,23.88,True,C,(5.72147806972211+1.37996578901564j)
Charlie,1998-02-15,55,99.29,False,A,(8.580364954767887+2.4123907312277555j)
David,1998-02-16,44,76.7,True,C,(3.5421918638897525+7.446076095608347j)
Eve,1998-02-17,28,38.83,True,C,(8.664197530183602+3.021778405214799j)
Alice,1998-02-18,19,28.06,True,B,(2.172188782389031+8.69227106654746j)
Bob,1998-02-19,65,99.54,False,C,(9.02673266550336+2.504611621487825j)
Charlie,1998-02-20,67,67.52,False,D,(7.614186260099729+9.696421183916964j)
David,1998-02-21,49,46.83,True,D,(5.46010753359418+8.017461145664807j)
Eve,1998-02-22,32,61.51,False,D,(3.671388764036931+3.087963255934861j)
Alice,1998-02-23,53,96.43,False,A,(3.473610709727705+7.556614198363936j)
Bob,1998-02-24,58,19.0,True,B,(2.364686843162436+9.43268770203195j)
Charlie,1998-02-25,33,84.23,False,D,(4.0117288339111425+7.43701245699759j)
David,1998-02-26,66,5.95,False,C,(1.5013481607286128+6.376155323647124j)
Eve,1998-02-27,61,99.79,False,C,(7.539273730660708+9.822478270449666j)
Alice,1998-02-28,48,9.81,True,A,(6.178516975988712+7.977442891052742j)
Bob,1998-03-01,21,60.11,False,C,(5.286309718777661+7.228704987029713j)
Charlie,1998-03-02,69,14.62,False,A,(5.284494603072879+3.161189487032072j)
David,1998-03-03,61,78.06,True,C,(8.8498327562179+4.5604035504365505j)
Eve,1998-03-04,25,3.78,False,D,(8.542148522054944+7.394514665797971j)
Alice,1998-03-05,29,33.16,True,D,(3.7406694977184576+3.5054124405227576j)
Bob,1998-03-06,66,96.59,False,B,(2.9336196811921256+4.2327512324668j)
Charlie,1998-03-07,45,67.16,True,B,(2.720156467029274+5.234342701557862j)
David,1998-03-08,22,38.4,False,A,(8.737157581921924+8.147574309526828j)
Eve,1998-03-09,46,88.33,True,C,(4.798107514613868+7.3897307778050925j)
Alice,1998-03-10,66,17.56,False,B,(4.008506896681013+8.057119882595721j)
Bob,1998-03-11,27,62.12,True,D,(9.84147699331616+8.524170343727148j)
Charlie,1998-03-12,43,60.14,False,A,(4.23517204136842+6.264228892877103j)
David,1998-03-13,31,74.46,True,B,(7.658789941696206+5.72263325923948j)
Eve,1998-03-14,42,41.28,True,A,(7.454988464734205+7.980178289152539j)
Alice,1998-03-15,69,19.03,True,B,(4.964513617568654+9.929044408406545j)
Bob,1998-03-16,51,86.23,True,B,(7.769246745245659+2.8058744202292587j)
Charlie,1998-03-17,58,92.03,False,D,(3.1734118672940004+4.748380801393281j)
David,1998-03-18,21,36.56,True,B,(7.864227296234189+9.643667260477287j)
Eve,1998-03-19,22,20.94,False,C,(5.721268124931773+6.436805066917713j)
Alice,1998-03-20,34,65.27,False,A,(9.188689853366567+8.784024076333687j)
Bob,1998-03-21,41,81.81,True,B,(7.606459477316339+8.84434520559511j)
Charlie,1998-03-22,34,83.29,True,B,(2.479658820804413+3.5343496062940147j)
David,1998-03-23,35,39.48,False,C,(5.507416930928471+1.5051153517026388j)
Eve,1998-03-24,23,4.74,False,A,(5.135894325746231+2.5156006679346277j)
Alice,1998-03-25,63,97.28,False,A,(6.277900909022668+3.1793543842654017j)
Bob,1998-03-26,38,47.1,False,C,(3.0583977787671333+5.7270766690095884j)
Charlie,1998-03-27,40,40.41,True,B,(6.45872815053825+7.0876176010935055j)
David,1998-03-28,66,33.11,True,D,(1.5207290186465885+6.334344889340298j)
Eve,1998-03-29,24,18.21,False,B,(6.677698966203264+1.135964792844199j)
Alice,1998-03-30,65,74.35,True,D,(9.797662331091972+7.8927247566675724j)
Bob,1998-03-31,64,9.46,True,D,(1.149932816059208+8.30598357211531j)
Charlie,1998-04-01,63,11.77,False,C,(7.8843270891478765+4.307483891401139j)
David,1998-04-02,37,44.41,False,B,(3.9432159736529573+9.628369238600657j)
Eve,1998-04-03,25,67.27,True,C,(2.464846634725789+4.479562156118634j)
Alice,1998-04-04,52,93.75,True,C,(5.3826656233981+7.967645120450793j)
Bob,1998-04-05,55,79.85,True,B,(8.674688145742868+5.344056318798973j)
Charlie,1998-04-06,39,70.4,True,D,(1.223995029057445+9.56550972956877j)
David,1998-04-07,26,96.45,False,D,(7.487082391845151+4.261676028068872j)
Eve,1998-04-08,55,67.9,True,D,(1.9009513146776977+4.297801800464463j)
Alice,1998-04-09,55,48.94,False,A,(2.0581428515344773+8.586432835389678j)
Bob,1998-04-10,65,33.19,True,D,(2.0595484889288906+8.322738441920539j)
Charlie,1998-04-11,29,22.02,True,A,(9.132933232103815+9.3717536126266j)
David,1998-04-12,23,70.74,False,A,(7.369637633323603+4.5539661253043775j)
Eve,1998-04-13,23,69.06,False,A,(4.699443962622659+7.789176697320362j)
Alice,1998-04-14,69,36.39,False,D,(4.826228790311606+3.964433475340625j)
Bob,1998-04-15,30,26.56,True,B,(5.907878420492121+1.8157962142438353j)
Charlie,1998-04-16,52,25.53,True,B,(8.721841570892803+1.7544427621285452j)
David,1998-04-17,51,87.82,False,B,(4.08756818949003+5.6298090763081134j)
Eve,1998-04-18,57,91.29,True,C,(6.854124594666579+4.325133185532244j)
Alice,1998-04-19,30,19.03,False,A,(2.297145506410658+4.822353528044715j)
Bob,1998-04-20,61,7.68,True,D,(7.826483677451538+2.033853840224263j)
Charlie,1998-04-21,69,84.45,False,D,(2.2944274051691527+5.698334838270417j)
David,1998-04-22,35,33.79,True,C,(6.001869337478809+3.0545155738152694j)
Eve,1998-04-23,62,72.03,False,C,(5.238048487338795+7.1928701055350865j)
Alice,1998-04-24,27,56.3,True,D,(3.6862547629769553+1.452678420502716j)
Bob,1998-04-25,19,29.94,True,D,(8.514010075058362+6.017061898909803j)
Charlie,1998-04-26,42,46.39,False,A,(5.49260827382695+8.055906470279336j)
David,1998-04-27,37,36.48,False,A,(3.9808826477218937+2.2966497286797614j)
Eve,1998-04-28,39,38.25,True,D,(9.375561284873886+3.3710435599166813j)
Alice,1998-04-29,64,55.82,False,D,(7.916006380249581+4.712065585000108j)
Bob,1998-04-30,56,66.74,False,A,(9.919906609604125+4.946430564025292j)
Charlie,1998-05-01,65,11.37,False,B,(7.4395360091393785+6.257023938951464j)
David,1998-05-02,65,64.31,True,D,(5.877099019052993+1.2146495140923133j)
Eve,1998-05-03,59,94.0,False,C,(3.76800196931998+3.6209559067656287j)
Alice,1998-05-04,65,21.74,True,B,(1.1040496625825411+7.631691424202585j)
Bob,1998-05-05,30,71.04,True,C,(1.2248999527165623+3.189878823972185j)
Charlie,1998-05-06,36,84.53,True,D,(8.797659601576406+2.9881219925110853j)
David,1998-05-07,25,45.79,True,C,(4.9121213502962355+5.142682426537613j)
Eve,1998-05-08,31,36.37,False,C,(5.620993594366037+5.190665699844107j)
Alice,1998-05-09,54,94.28,False,A,(3.2739074583896963+1.020811262704903j)
Bob,1998-05-10,61,68.81,False,B,(9.914014024821721+9.765744251508421j)
Charlie,1998-05-11,68,60.79,True,A,(2.3362363890743714+6.730581207211072j)
David,1998-05-12,26,84.95,True,D,(1.7852419491678546+1.4974389599835065j)
Eve,1998-05-13,30,36.66,False,C,(2.7613744761679198+9.020686461699924j)
Alice,1998-05-14,37,53.81,True,D,(7.686694470423269+3.2076650511452183j)
Bob,1998-05-15,35,69.26,False,D,(6.71498453718868+7.504276444611507j)
Charlie,1998-05-16,42,45.36,False,D,(7.603316402136899+7.036876235350662j)
David,1998-05-17,19,41.34,True,A,(2.415182184115496+8.955608779321256j)
Eve,1998-05-18,67,47.43,False,B,(9.560100471750228+4.19997238359635j)
Alice,1998-05-19,24,56.12,True,C,(2.452279821417548+6.554532498813661j)
Bob,1998-05-20,68,12.33,True,B,(1.52551609124737+6.224367747303786j)
Charlie,1998-05-21,61,34.87,True,A,(8.724672390994012+4.803081858387828j)
David,1998-05-22,22,39.1,True,D,(6.704557679957314+6.316324417676393j)
Eve,1998-05-23,37,9.43,False,D,(1.9320498172904255+1.5775558135263918j)
Alice,1998-05-24,25,12.72,False,C,(7.708089374274628+6.398759086734289j)
Bob,1998-05-25,64,90.96,True,B,(1.6310787608300958+1.8650393748195382j)
Charlie,1998-05-26,18,23.45,True,C,(5.669561120925742+5.002538248031078j)
David,1998-05-27,20,88.83,False,A,(7.044281721099101+6.8665052236227115j)
Eve,1998-05-28,48,90.65,True,C,(7.516864620996403+2.25049957770343j)
Alice,1998-05-29,66,32.18,True,B,(8.893368793016196+6.2687745675171875j)
Bob,1998-05-30,59,10.79,False,C,(9.763796539387037+1.761467119285221j)
Charlie,1998-05-31,35,51.67,True,A,(8.55011872889928+3.4736937026818175j)
David,1998-06-01,18,70.96,True,B,(5.821893767684078+8.724910816719648j)
Eve,1998-06-02,20,71.72,False,D,(1.6369754887042054+8.283124244848313j)
Alice,1998-06-03,35,4.99,True,D,(7.395460188012607+8.315238893741085j)
Bob,1998-06-04,30,43.15,False,A,(8.142897087851557+7.756220335025699j)
Charlie,1998-06-05,29,8.5,False,D,(3.1670996977356847+5.789813987131466j)
David,1998-06-06,60,35.52,False,B,(3.7113339729004733+2.1963189986202445j)
Eve,1998-06-07,35,74.17,False,C,(2.1898394027263586+8.831369946189241j)
Alice,1998-06-08,65,50.36,False,A,(9.25097790688055+3.775766395837247j)
Bob,1998-06-09,47,98.86,True,B,(5.294039242251884+8.948200678512336j)
Charlie,1998-06-10,64,45.35,True,A,(9.291795896767137+8.046479896256649j)
David,1998-06-11,66,2.24,True,C,(2.1069960808173156+2.4760739581390245j)
Eve,1998-06-12,32,16.54,False,A,(9.4207755425122+5.305431012188802j)
Alice,1998-06-13,36,47.44,True,D,(6.890962306233273+8.16115639107305j)
Bob,1998-06-14,27,12.16,False,A,(9.900520336140158+4.818229191992332j)
Charlie,1998-06-15,44,89.54,False,B,(5.037120596425412+5.380197659222145j)
David,1998-06-16,39,44.11,False,D,(8.778693219322989+1.4244987352599594j)
Eve,1998-06-17,42,21.49,True,A,(4.1459696661311725+3.6250762427994037j)
Alice,1998-06-18,38,19.71,False,C,(8.27100939926132+6.968685803099788j)
Bob,1998-06-19,43,6.46,True,C,(3.1354894924467986+2.0481911150931023j)
Charlie,1998-06-20,59,6.25,False,D,(5.54449304933261+3.9212934342264134j)
David,1998-06-21,22,64.58,False,D,(4.897970727369129+7.380908556591293j)
Eve,1998-06-22,33,10.17,False,D,(3.2678244048176563+5.82245445847519j)
Alice,1998-06-23,21,51.8,False,D,(2.9033049370849477+5.969662534329896j)
Bob,1998-06-24,59,4.39,False,A,(1.375688877471663+4.317629960805615j)
Charlie,1998-06-25,33,13.66,False,C,(8.041759323442706+8.483927089369953j)
David,1998-06-26,59,51.37,True,C,(6.549208979739836+8.998969722415508j)
Eve,1998-06-27,51,97.01,True,A,(1.0849888570610249+2.380567791372415j)
Alice,1998-06-28,26,10.39,False,D,(5.640446292517746+4.911372691061262j)
Bob,1998-06-29,33,41.51,False,D,(8.930171378116324+1.7659751319952397j)
Charlie,1998-06-30,29,98.44,False,C,(1.9163124668849871+9.016647150962557j)
David,1998-07-01,19,57.21,False,A,(1.51163774956786+3.9735798478947695j)
Eve,1998-07-02,48,66.24,True,A,(7.846186778068105+2.050181421825757j)
Alice,1998-07-03,53,37.8,False,A,(7.997875689434867+3.6701069003964375j)
Bob,1998-07-04,41,73.92,False,A,(4.729308053845493+3.425264304048995j)
Charlie,1998-07-05,43,54.26,False,A,(8.029729748694159+9.426390746077034j)
David,1998-07-06,22,59.52,False,A,(4.7137720965131304+2.6008411408875993j)
Eve,1998-07-07,23,82.89,True,A,(1.7990852436007008+5.438599227854116j)
Alice,1998-07-08,69,25.22,True,A,(2.058953188754824+3.415112623130836j)
Bob,1998-07-09,36,75.81,True,D,(8.837489651166571+4.2028477564792155j)
Charlie,1998-07-10,36,97.25,False,A,(1.4763062244300813+6.819568620301784j)
David,1998-07-11,67,27.21,False,C,(4.734599741481436+8.019719555033056j)
Eve,1998-07-12,23,24.65,False,B,(5.170162153866526+9.834465458222818j)
Alice,1998-07-13,30,80.58,False,B,(1.4994959749609789+2.513579890619349j)
Bob,1998-07-14,46,2.88,False,C,(2.8786520593115306+3.9250384082531404j)
Charlie,1998-07-15,21,9.54,True,B,(2.8270598345247775+8.735660921644211j)
David,1998-07-16,52,73.51,True,B,(4.103682690384976+2.068091471756852j)
Eve,1998-07-17,18,59.77,False,A,(7.3587710223424505+6.7467292215000185j)
Alice,1998-07-18,56,18.33,True,B,(7.800846729355882+7.569456499359491j)
Bob,1998-07-19,19,70.09,False,B,(8.300935157054338+5.527736501024334j)
Charlie,1998-07-20,56,33.91,True,D,(5.25050350737914+4.556427498498289j)
